rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
3.3	25.2	303.7	13.6	8.2	462.2
2.6	24.8	239.8	13.6	7.9	460.4
2.3	24.9	420.5	13.6	8.5	460.4
0.9	24.9	383.5	13.5	8.7	460.4
2.4	25.1	371.7	13.5	7.2	460.4
3.1	25.3	300.6	13.5	7.3	460.4
7.1	25.7	399.2	13.5	8.3	460.4
2.7	25.3	194.4	13.4	6.8	460.4
11.9	26.2	440.4	13.4	8.7	460.4
3.9	26.2	463.3	13.4	8.8	460.4
1.4	26.0	354.7	13.4	7.8	460.4
0.7	26.2	439.2	13.3	9.0	460.4
0.0	26.7	555.1	13.3	10.0	460.4
0.0	27.8	616.3	13.3	10.6	460.4
0.0	29.0	610.0	13.3	11.0	460.4
0.0	29.7	604.5	13.2	11.0	460.4
0.1	29.8	528.2	13.2	10.7	460.4
0.1	29.9	533.5	13.2	11.0	460.4
0.1	30.0	510.3	13.2	11.4	460.4
26.4	27.5	510.1	13.1	9.8	460.4
24.2	26.1	546.3	13.1	9.1	460.4
5.3	26.2	481.9	13.1	9.1	460.4
14.1	26.6	538.4	13.0	9.9	460.4
25.7	25.5	440.4	13.0	8.3	460.4
13.6	25.2	406.0	13.0	7.0	460.4
1.5	25.6	273.9	13.0	6.4	460.4
1.1	25.5	337.4	12.9	7.2	460.4
5.6	25.5	470.4	12.9	8.6	460.4
1.3	25.8	492.7	12.9	8.9	460.4
1.5	25.3	441.1	12.8	9.0	460.4
1.5	25.7	480.7	12.8	8.7	460.4
7.4	25.6	445.7	12.8	8.3	460.4
12.2	25.6	495.5	12.8	9.4	459.2
3.1	25.8	528.8	12.7	9.1	459.2
0.3	26.1	482.6	12.7	8.7	459.2
0.3	26.1	475.1	12.7	8.2	459.2
12.5	26.6	417.2	12.6	8.4	459.2
15.5	25.4	379.3	12.6	8.1	459.2
1.3	24.5	140.7	12.6	6.0	459.2
13.2	24.7	263.5	12.6	6.1	459.2
10.7	24.2	476.6	12.5	10.2	459.2
2.1	20.6	113.7	12.5	6.0	459.2
0.6	21.4	483.4	12.5	7.0	459.2
0.3	22.9	58.1	12.4	5.5	459.2
2.3	23.1	49.3	12.4	4.5	459.2
0.2	22.2	226.6	12.4	5.9	459.2
0.5	21.7	277.5	12.3	6.6	459.2
0.0	20.4	547.1	12.3	7.8	459.2
0.0	19.9	548.2	12.3	8.2	459.2
0.0	21.3	536.5	12.3	8.6	459.2
0.0	21.6	526.4	12.2	8.2	459.2
0.1	23.1	405.2	12.2	7.7	459.2
3.9	21.1	37.4	12.2	3.0	459.2
1.1	22.8	129.2	12.1	6.3	459.2
1.1	24.5	378.8	12.1	7.0	459.2
2.7	23.7	239.8	12.1	5.5	459.2
1.2	22.5	36.1	12.0	2.7	459.2
0.7	23.9	203.6	12.0	6.2	459.2
8.3	24.6	369.1	12.0	7.0	459.2
9.0	23.6	397.4	12.0	9.0	459.2
2.9	20.0	297.0	11.9	5.2	459.2
0.0	17.6	248.8	11.9	7.1	459.2
0.0	14.7	489.1	11.9	6.5	459.0
0.0	15.2	504.2	11.8	6.6	459.0
0.0	18.0	495.9	11.8	7.5	459.0
0.0	16.3	490.8	11.8	7.2	459.0
0.0	17.3	481.3	11.7	7.8	459.0
0.0	18.7	484.0	11.7	7.8	459.0
0.0	16.4	451.5	11.7	7.7	459.0
0.0	15.1	489.2	11.7	7.0	459.0
0.0	17.2	475.9	11.6	7.9	459.0
0.0	17.8	471.3	11.6	8.2	459.0
0.0	18.4	467.0	11.6	8.4	459.0
0.0	18.3	464.4	11.5	8.2	459.0
0.0	20.0	452.6	11.5	8.1	459.0
0.0	14.1	453.4	11.5	6.2	459.0
0.0	14.6	460.2	11.4	6.1	459.0
0.0	18.5	431.4	11.4	7.1	459.0
0.0	19.4	388.5	11.4	7.2	459.0
0.0	19.7	420.1	11.4	6.7	459.0
0.0	18.9	366.3	11.3	6.7	459.0
0.0	19.5	422.7	11.3	7.3	459.0
0.0	19.6	426.4	11.3	7.8	459.0
0.0	20.1	427.6	11.2	7.2	459.0
0.0	20.8	380.7	11.2	6.7	459.0
0.0	20.4	349.8	11.2	8.0	459.0
0.0	20.3	418.0	11.2	7.7	459.0
0.0	19.8	412.4	11.1	8.1	459.0
0.0	17.3	420.6	11.1	7.1	459.0
0.0	18.4	413.0	11.1	7.6	459.0
0.0	19.2	399.1	11.0	7.0	459.0
0.0	19.6	315.4	11.0	6.5	459.0
0.0	18.3	328.4	11.0	5.4	459.0
0.0	17.0	203.1	11.0	5.0	460.4
0.0	19.4	302.3	10.9	5.7	460.4
1.4	19.5	234.6	10.9	6.0	460.4
0.4	16.2	209.3	10.9	4.6	460.4
4.2	16.8	245.5	10.9	4.5	460.4
5.9	15.3	24.1	10.8	2.3	460.4
1.6	15.2	29.0	10.8	2.7	460.4
1.9	11.7	102.6	10.8	3.5	460.4
1.8	12.9	42.2	10.8	3.6	460.4
4.4	16.1	63.7	10.7	3.9	460.4
4.4	12.1	35.0	10.7	2.1	460.4
4.1	13.1	35.1	10.7	2.0	460.4
4.1	15.3	60.6	10.7	3.8	460.4
1.8	10.7	51.9	10.6	2.5	460.4
4.2	15.6	103.6	10.6	3.8	460.4
13.1	5.2	31.5	10.6	4.2	460.4
7.3	1.1	19.8	10.6	1.3	460.4
10.7	1.9	137.2	10.6	1.7	460.4
3.3	4.3	59.6	10.5	1.7	460.4
10.2	1.6	19.7	10.5	2.5	460.4
0.0	-1.3	350.8	10.5	1.9	460.4
0.1	-0.9	349.0	10.5	2.1	460.4
0.0	1.5	342.8	10.5	3.0	460.4
0.0	6.4	264.5	10.4	3.8	460.4
0.1	6.4	48.0	10.4	2.9	460.4
0.0	6.7	204.3	10.4	3.0	460.4
1.8	9.3	142.3	10.4	3.3	460.4
1.3	10.2	27.2	10.4	2.5	460.4
0.8	14.1	147.7	10.4	3.8	460.4
0.3	16.3	181.5	10.3	4.5	460.4
2.8	16.0	143.9	10.3	5.1	462.2
0.5	6.0	63.1	10.3	2.7	462.2
0.0	3.9	271.5	10.3	2.5	462.2
8.3	9.3	190.4	10.3	3.3	462.2
11.9	9.6	40.6	10.3	2.3	462.2
13.5	11.1	83.6	10.3	2.8	462.2
1.0	4.8	66.4	10.3	2.6	462.2
8.0	-0.2	29.8	10.2	1.4	462.2
0.0	-0.4	281.8	10.2	1.9	462.2
0.0	2.8	294.9	10.2	2.5	462.2
0.4	1.3	187.5	10.2	2.3	462.2
0.0	-1.5	298.5	10.2	1.5	462.2
6.2	-2.9	39.1	10.2	0.8	462.2
0.1	-2.6	314.9	10.2	2.1	462.2
0.0	-0.0	226.1	10.2	2.3	462.2
8.4	4.4	133.7	10.2	2.4	462.2
7.7	5.4	21.7	10.2	1.3	462.2
13.4	2.8	28.4	10.2	2.2	462.2
0.0	-1.7	259.0	10.2	2.0	462.2
0.0	1.0	290.1	10.2	2.7	462.2
0.2	4.0	274.2	10.2	3.4	462.2
0.8	4.4	96.3	10.2	2.3	462.2
0.2	1.7	93.9	10.2	2.0	462.2
0.0	0.2	311.3	10.2	2.2	462.2
0.0	-0.1	320.2	10.2	2.3	462.2
0.0	1.7	314.9	10.2	2.7	462.2
0.0	3.4	310.1	10.2	3.0	462.2
0.0	3.3	320.1	10.2	3.2	462.2
0.0	5.2	315.4	10.2	3.7	462.2
0.0	3.1	318.8	10.2	2.7	462.2
0.0	6.5	309.3	10.2	3.9	462.2
0.3	9.2	288.3	10.2	3.9	464.2
6.0	9.2	133.0	10.2	3.1	464.2
0.5	5.1	86.3	10.2	1.7	464.2
16.3	5.8	58.7	10.3	1.8	464.2
0.2	3.6	139.2	10.3	2.7	464.2
0.0	3.6	328.3	10.3	2.9	464.2
0.0	2.9	326.8	10.3	3.0	464.2
0.0	5.0	128.5	10.3	3.3	464.2
0.1	6.1	317.4	10.3	3.8	464.2
0.0	7.1	301.0	10.3	4.5	464.2
0.0	12.3	301.9	10.3	5.0	464.2
0.0	14.0	314.9	10.4	5.0	464.2
0.1	10.6	318.7	10.4	3.9	464.2
0.0	11.6	279.5	10.4	4.2	464.2
3.2	13.9	181.8	10.4	4.5	464.2
1.1	11.5	65.8	10.4	3.2	464.2
18.1	8.2	86.9	10.4	2.0	464.2
22.6	2.9	21.9	10.5	3.0	464.2
0.4	-1.2	201.0	10.5	1.6	464.2
0.0	-0.2	328.6	10.5	2.7	464.2
0.0	2.4	286.3	10.5	2.6	464.2
0.1	2.3	332.1	10.5	3.2	464.2
0.1	4.8	323.3	10.6	3.8	464.2
1.2	5.1	292.5	10.6	3.6	464.2
0.7	3.3	153.7	10.6	1.9	464.2
12.7	5.7	89.3	10.6	2.1	464.2
8.2	5.4	43.5	10.6	2.0	464.2
0.4	3.7	84.1	10.7	1.7	464.2
3.0	5.1	99.2	10.7	2.5	464.2
0.4	6.4	155.2	10.7	2.5	464.2
1.0	7.7	234.8	10.7	3.2	464.2
0.9	7.2	207.5	10.8	4.2	465.1
0.3	5.6	322.9	10.8	4.2	465.1
0.6	6.6	188.9	10.8	3.3	465.1
17.7	8.2	30.1	10.8	3.4	465.1
0.2	2.7	245.7	10.9	3.2	465.1
0.0	0.9	347.7	10.9	2.2	465.1
0.0	1.5	373.5	10.9	3.1	465.1
0.0	3.8	264.8	10.9	3.3	465.1
6.2	6.1	147.7	11.0	2.9	465.1
0.7	7.2	260.2	11.0	3.9	465.1
0.2	5.8	383.9	11.0	4.3	465.1
0.4	6.1	404.6	11.0	3.9	465.1
0.3	9.8	166.1	11.1	4.3	465.1
14.4	14.2	196.0	11.1	5.5	465.1
22.6	15.3	68.5	11.1	3.6	465.1
28.3	7.9	51.0	11.2	6.0	465.1
4.6	2.0	188.8	11.2	2.2	465.1
11.4	3.0	52.2	11.2	2.1	465.1
2.2	5.3	118.1	11.2	2.2	465.1
28.9	5.9	75.8	11.3	2.0	465.1
0.5	5.6	138.8	11.3	3.2	465.1
0.0	4.0	458.9	11.3	4.0	465.1
0.0	5.5	457.2	11.4	4.6	465.1
6.3	9.6	262.4	11.4	5.6	465.1
7.0	10.3	70.1	11.4	3.5	465.1
1.6	13.1	219.8	11.4	4.9	465.1
23.3	4.7	56.3	11.5	4.3	465.1
5.4	3.8	28.9	11.5	2.0	465.1
1.5	5.7	71.4	11.5	2.5	465.5
0.9	6.5	286.4	11.6	4.0	465.5
11.0	6.7	93.1	11.6	2.5	465.5
20.6	7.2	117.8	11.6	3.7	465.5
24.1	2.5	51.2	11.7	2.7	465.5
7.4	3.0	130.4	11.7	2.6	465.5
0.0	3.7	412.2	11.7	3.9	465.5
2.8	5.3	279.1	11.7	3.7	465.5
20.1	2.6	67.4	11.8	1.3	465.5
4.3	2.3	71.4	11.8	2.6	465.5
0.3	5.7	399.8	11.8	5.2	465.5
0.1	9.4	509.9	11.9	6.4	465.5
0.0	9.2	385.2	11.9	6.4	465.5
0.0	12.0	522.0	11.9	6.9	465.5
4.0	14.4	426.3	12.0	7.1	465.5
1.3	10.2	272.9	12.0	5.5	465.5
0.0	12.9	532.5	12.0	6.5	465.5
0.0	12.0	544.0	12.1	6.3	465.5
0.0	13.7	462.5	12.1	7.1	465.5
0.1	18.0	414.2	12.1	8.4	465.5
19.5	14.1	58.5	12.1	5.2	465.5
14.7	12.3	240.4	12.2	5.1	465.5
11.9	14.3	63.4	12.2	5.1	465.5
32.1	17.8	161.3	12.2	5.8	465.5
15.1	12.1	56.0	12.3	6.8	465.5
29.7	7.9	31.0	12.3	2.7	465.5
9.3	8.2	54.1	12.3	2.9	465.5
9.2	9.3	38.5	12.4	2.6	465.5
11.9	8.9	42.0	12.4	2.8	465.5
12.4	7.2	36.7	12.4	2.7	465.5
13.7	7.2	117.0	12.5	2.9	465.5
15.5	7.7	84.1	12.5	4.9	465.7
0.0	5.9	579.0	12.5	4.2	465.7
0.2	6.3	476.4	12.5	5.5	465.7
0.0	9.7	405.9	12.6	5.7	465.7
0.0	9.8	269.7	12.6	6.1	465.7
27.3	9.6	195.5	12.6	4.3	465.7
1.7	8.5	153.3	12.7	5.3	465.7
0.1	9.9	597.1	12.7	6.7	465.7
2.8	11.2	303.8	12.7	6.8	465.7
0.0	9.3	611.2	12.8	6.1	465.7
0.0	12.7	612.0	12.8	8.2	465.7
0.8	16.3	612.4	12.8	10.4	465.7
0.0	12.3	621.0	12.8	7.9	465.7
0.0	16.2	464.7	12.9	9.5	465.7
1.2	21.6	565.3	12.9	11.6	465.7
6.5	9.6	37.4	12.9	7.6	465.7
0.3	10.5	357.0	13.0	6.6	465.7
0.0	13.5	609.1	13.0	8.7	465.7
0.0	17.6	606.6	13.0	9.7	465.7
14.8	14.6	128.7	13.0	5.7	465.7
0.7	19.4	561.4	13.1	9.7	465.7
2.2	22.8	590.0	13.1	10.9	465.7
42.6	21.9	305.9	13.1	11.0	465.7
2.2	10.7	71.2	13.2	5.9	465.7
0.0	11.1	372.3	13.2	6.8	465.7
4.2	15.7	431.1	13.2	8.0	465.7
9.7	15.4	89.0	13.2	4.5	465.7
3.5	17.7	138.8	13.3	6.0	465.7
1.2	18.6	99.4	13.3	5.8	465.7
8.4	18.5	103.8	13.3	5.8	465.7
9.9	18.0	61.3	13.3	5.2	465.9
1.0	17.3	202.6	13.4	7.4	465.9
3.2	18.7	297.2	13.4	8.0	465.9
1.1	15.5	100.7	13.4	4.4	465.9
0.6	20.3	464.0	13.4	9.9	465.9
12.2	21.7	375.9	13.5	8.6	465.9
11.0	21.2	88.8	13.5	6.0	465.9
13.1	23.8	249.1	13.5	9.3	465.9
28.6	22.7	255.0	13.5	8.7	465.9
16.0	21.7	123.3	13.6	7.5	465.9
9.2	23.6	264.6	13.6	8.2	465.9
25.6	23.0	222.3	13.6	7.9	465.9
23.0	20.3	98.8	13.6	9.4	465.9
0.1	18.4	492.4	13.6	9.3	465.9
0.0	20.1	572.3	13.7	10.2	465.9
30.6	19.0	408.1	13.7	9.9	465.9
1.0	13.5	79.1	13.7	5.6	465.9
0.2	18.2	637.5	13.7	10.2	465.9
0.0	20.3	591.6	13.7	11.0	465.9
10.4	20.5	335.5	13.8	7.9	465.9
6.1	19.7	94.9	13.8	5.2	465.9
0.1	22.9	606.5	13.8	9.8	465.9
0.6	24.4	643.6	13.8	11.2	465.9
0.2	22.9	571.7	13.8	10.6	465.9
0.0	22.0	639.3	13.9	10.9	465.9
0.1	23.9	607.9	13.9	10.8	465.9
15.9	24.9	561.1	13.9	11.5	465.9
36.5	16.5	73.9	13.9	8.0	465.9
0.1	17.8	586.2	13.9	9.0	465.9
0.0	19.6	648.9	13.9	9.8	465.9
0.0	22.1	679.2	13.9	10.2	465.9
2.2	24.0	633.3	14.0	10.8	464.3
18.9	24.0	289.9	14.0	10.0	464.3
23.6	24.1	146.1	14.0	8.2	464.3
14.4	18.5	46.6	14.0	7.9	464.3
0.7	17.5	199.8	14.0	5.5	464.3
0.1	20.5	427.1	14.0	9.1	464.3
0.1	22.2	627.3	14.0	10.9	464.3
0.1	23.9	670.6	14.0	11.4	464.3
0.0	20.8	703.3	14.0	11.7	464.3
0.0	21.3	666.4	14.0	10.7	464.3
0.0	23.6	697.8	14.1	12.5	464.3
0.0	24.8	695.4	14.1	11.8	464.3
0.1	25.7	680.8	14.1	11.1	464.3
3.7	26.1	602.2	14.1	10.3	464.3
7.8	26.0	411.4	14.1	9.1	464.3
35.2	24.9	142.1	14.1	6.9	464.3
24.0	24.1	218.2	14.1	8.3	464.3
1.9	25.5	415.4	14.1	8.8	464.3
1.1	26.1	474.1	14.1	10.5	464.3
16.8	26.0	581.3	14.1	11.0	464.3
9.3	26.7	604.1	14.1	10.7	464.3
21.0	24.6	77.5	14.1	5.6	464.3
34.6	22.1	55.5	14.1	6.1	464.3
0.4	20.8	151.1	14.1	7.1	464.3
0.8	21.2	609.3	14.1	9.9	464.3
0.0	21.8	654.0	14.1	11.1	464.3
0.0	22.9	585.8	14.1	11.2	464.3
0.0	24.3	591.9	14.1	10.1	464.3
3.1	24.1	375.9	14.1	10.2	464.3
54.9	19.9	73.7	14.1	4.4	464.3
7.5	18.5	124.8	14.1	5.2	461.1
1.5	19.5	520.1	14.0	9.3	461.1
0.8	21.6	559.9	14.0	9.3	461.1
9.2	23.6	502.0	14.0	9.6	461.1
38.4	21.0	45.6	14.0	4.7	461.1
6.3	23.9	167.2	14.0	7.0	461.1
4.2	26.0	497.9	14.0	9.0	461.1
7.4	27.1	536.4	14.0	9.2	461.1
13.8	26.2	461.3	14.0	9.7	461.1
14.1	25.9	276.1	14.0	8.0	461.1
0.1	26.6	561.6	14.0	10.6	461.1
0.8	26.5	449.8	13.9	9.8	461.1
11.2	25.3	398.3	13.9	9.0	461.1
10.3	25.3	341.6	13.9	8.5	461.1
11.2	25.6	311.7	13.9	9.1	461.1
7.3	26.4	398.3	13.9	10.0	461.1
0.0	25.6	225.1	13.9	8.0	461.1
0.5	25.7	149.2	13.9	8.0	461.1
12.3	26.2	351.4	13.8	8.5	461.1
6.6	26.1	280.0	13.8	8.4	461.1
20.9	26.3	431.5	13.8	9.0	461.1
25.7	25.9	382.5	13.8	8.7	461.1
3.9	26.2	487.6	13.8	10.1	461.1
0.6	27.2	573.0	13.7	10.2	461.1
10.5	26.3	444.6	13.7	9.2	461.1
7.1	26.8	536.7	13.7	10.1	461.1
0.0	26.9	628.8	13.7	10.6	461.1
2.7	27.6	613.6	13.7	10.1	461.1
7.5	27.6	581.7	13.6	11.4	461.1
5.2	28.2	627.6	13.6	11.8	461.1
4.6	28.3	631.3	13.6	11.8	461.1
3.6	28.3	616.1	13.6	10.9	459.3
12.6	27.3	429.8	13.6	9.3	459.3
16.9	26.5	472.1	13.5	10.1	459.3
0.1	26.1	504.1	13.5	10.1	459.3
0.9	27.3	611.6	13.5	9.3	459.3
13.9	26.3	523.8	13.5	8.6	459.3
0.2	26.3	520.6	13.4	9.3	459.3
0.1	25.8	598.6	13.4	10.2	459.3
0.0	26.0	620.5	13.4	10.4	459.3
0.0	26.5	628.5	13.4	11.1	459.3
0.0	28.0	546.2	13.3	10.3	459.3
0.0	28.4	487.6	13.3	10.6	459.3
1.1	28.2	528.2	13.3	9.7	459.3
0.3	27.0	464.0	13.3	9.5	459.3
0.1	26.9	448.9	13.2	9.9	459.3
0.0	26.3	520.5	13.2	10.2	459.3
0.4	27.3	518.6	13.2	8.5	459.3
5.7	26.3	462.1	13.2	9.8	459.3
1.0	26.5	324.8	13.1	8.0	459.3
0.9	27.5	478.7	13.1	9.2	459.3
0.9	27.4	421.5	13.1	8.3	459.3
1.2	27.6	346.2	13.1	7.5	459.3
0.5	28.3	428.3	13.0	9.2	459.3
13.6	27.1	474.5	13.0	10.2	459.3
24.6	26.1	373.4	13.0	8.2	459.3
23.3	25.3	275.0	12.9	7.6	459.3
26.3	24.2	214.6	12.9	6.5	459.3
33.9	22.4	26.3	12.9	3.5	459.3
3.0	22.7	88.4	12.9	3.5	459.3
1.5	24.0	184.5	12.8	6.0	459.3
0.6	24.7	79.3	12.8	4.9	459.3
0.4	25.0	326.7	12.8	7.9	458.2
0.8	24.5	310.2	12.7	7.9	458.2
0.2	25.4	533.7	12.7	9.1	458.2
0.1	25.7	528.2	12.7	9.3	458.2
2.3	25.4	403.9	12.7	7.8	458.2
0.5	25.0	384.8	12.6	7.5	458.2
0.1	23.8	398.9	12.6	8.6	458.2
0.0	24.3	556.6	12.6	9.2	458.2
0.1	24.6	546.4	12.5	9.2	458.2
0.2	25.7	498.0	12.5	8.2	458.2
0.3	25.4	310.3	12.5	8.1	458.2
1.4	25.4	338.7	12.4	8.0	458.2
0.2	25.2	403.1	12.4	7.3	458.2
0.2	23.7	369.1	12.4	8.6	458.2
0.0	23.4	535.8	12.4	9.4	458.2
0.1	23.4	525.1	12.3	9.5	458.2
0.0	23.8	517.6	12.3	9.3	458.2
0.0	23.8	446.6	12.3	9.8	458.2
0.0	24.4	531.7	12.2	9.9	458.2
0.0	23.9	502.1	12.2	9.3	458.2
0.9	25.1	470.7	12.2	8.4	458.2
0.2	25.6	354.1	12.1	7.5	458.2
0.3	23.3	97.7	12.1	4.5	458.2
0.4	22.5	101.3	12.1	7.5	458.2
0.0	22.2	514.2	12.1	9.3	458.2
0.0	22.4	516.3	12.0	9.4	458.2
0.0	22.3	511.8	12.0	9.1	458.2
0.0	23.2	505.5	12.0	8.8	458.2
0.0	22.8	490.4	11.9	8.9	458.2
0.0	20.8	496.7	11.9	8.2	458.2
0.0	20.1	501.8	11.9	8.3	458.0
0.0	21.0	493.9	11.8	7.9	458.0
0.0	21.7	483.8	11.8	8.1	458.0
0.0	21.9	468.4	11.8	8.0	458.0
0.0	22.0	469.6	11.8	7.6	458.0
0.0	23.1	459.7	11.7	7.9	458.0
0.0	23.6	382.9	11.7	9.0	458.0
0.0	22.8	465.0	11.7	9.1	458.0
0.0	16.8	483.3	11.6	6.7	458.0
0.0	17.3	372.0	11.6	6.5	458.0
0.0	18.2	458.6	11.6	6.8	458.0
0.0	18.1	313.0	11.5	6.1	458.0
0.0	17.5	160.6	11.5	6.6	458.0
0.0	12.0	477.1	11.5	5.3	458.0
0.0	14.3	469.4	11.5	7.0	458.0
0.0	14.7	455.0	11.4	6.8	458.0
0.0	16.8	397.5	11.4	6.7	458.0
0.0	17.1	448.4	11.4	7.3	458.0
0.0	13.5	457.3	11.3	6.5	458.0
0.0	15.2	447.9	11.3	7.3	458.0
0.0	17.1	435.0	11.3	7.5	458.0
0.0	16.7	428.0	11.3	7.2	458.0
0.0	16.7	427.2	11.2	7.2	458.0
0.0	17.6	421.6	11.2	7.5	458.0
0.0	11.5	441.1	11.2	5.6	458.0
0.0	13.7	425.8	11.1	6.6	458.0
0.0	15.2	414.3	11.1	7.0	458.0
0.0	15.7	412.9	11.1	7.0	458.0
0.0	16.7	401.7	11.1	6.9	458.0
0.0	16.4	413.4	11.0	7.1	458.0
0.0	17.0	400.1	11.0	7.1	458.0
0.0	18.8	382.7	11.0	7.1	459.3
0.0	11.9	394.4	10.9	4.5	459.3
0.0	13.3	206.4	10.9	4.4	459.3
0.0	16.4	244.6	10.9	5.6	459.3
0.0	18.3	242.7	10.9	5.8	459.3
0.0	15.4	332.7	10.8	4.9	459.3
0.0	15.6	366.4	10.8	5.4	459.3
0.0	15.4	356.5	10.8	5.7	459.3
0.0	15.6	306.0	10.8	5.7	459.3
5.2	14.7	334.3	10.7	5.8	459.3
1.0	8.6	53.3	10.7	3.4	459.3
0.0	8.6	301.4	10.7	3.9	459.3
0.1	11.2	353.4	10.7	4.9	459.3
0.0	12.5	250.1	10.7	4.8	459.3
1.6	10.9	137.7	10.6	4.4	459.3
0.0	10.2	360.4	10.6	4.6	459.3
4.2	13.2	349.5	10.6	5.1	459.3
7.3	7.5	57.2	10.6	3.8	459.3
0.0	4.3	361.9	10.5	3.0	459.3
0.0	4.0	358.7	10.5	3.3	459.3
0.1	5.9	334.3	10.5	3.4	459.3
0.1	9.0	242.8	10.5	4.1	459.3
1.1	14.0	194.2	10.5	4.8	459.3
0.5	17.8	248.7	10.4	5.4	459.3
0.5	11.1	110.2	10.4	3.8	459.3
0.4	10.9	302.7	10.4	3.3	459.3
0.1	9.5	115.7	10.4	2.4	459.3
0.1	12.2	198.6	10.4	3.8	459.3
0.1	15.3	87.1	10.4	3.7	459.3
1.9	19.8	216.2	10.3	5.4	459.3
2.2	14.5	102.3	10.3	3.4	461.1
5.9	11.6	28.4	10.3	1.4	461.1
4.7	15.4	82.9	10.3	3.2	461.1
9.8	17.6	218.0	10.3	4.5	461.1
1.5	10.2	79.2	10.3	3.4	461.1
0.2	6.5	141.4	10.3	2.6	461.1
0.1	9.6	302.9	10.3	3.6	461.1
0.9	10.9	97.9	10.3	2.8	461.1
0.5	15.8	276.2	10.2	4.3	461.1
1.6	18.5	64.9	10.2	3.2	461.1
1.0	9.4	67.7	10.2	4.0	461.1
37.8	8.0	27.5	10.2	1.7	461.1
2.3	6.3	37.4	10.2	2.1	461.1
0.8	4.4	70.7	10.2	1.8	461.1
0.0	3.2	278.6	10.2	2.3	461.1
0.4	-2.8	242.6	10.2	1.9	461.1
0.0	-3.9	284.7	10.2	1.5	461.1
0.0	-0.3	168.7	10.2	2.0	461.1
0.4	2.3	159.3	10.2	2.2	461.1
0.0	-1.3	153.2	10.2	1.5	461.1
0.0	-3.2	310.3	10.2	1.9	461.1
0.0	-6.4	324.5	10.2	1.5	461.1
0.0	-4.4	248.1	10.2	1.7	461.1
0.0	-3.2	317.2	10.2	2.2	461.1
0.0	-0.2	315.8	10.2	2.8	461.1
0.0	2.9	272.3	10.2	3.3	461.1
0.0	4.3	209.2	10.2	3.3	461.1
0.0	4.4	314.8	10.2	3.4	461.1
0.0	5.4	311.6	10.2	3.5	461.1
0.0	0.8	318.4	10.2	2.6	461.1
0.0	1.3	310.8	10.2	2.9	461.1
0.1	4.1	316.6	10.2	3.7	463.1
0.0	-1.1	322.5	10.2	2.2	463.1
0.0	-1.4	324.6	10.2	2.5	463.1
0.0	0.8	321.3	10.3	3.0	463.1
0.0	3.5	324.3	10.3	3.7	463.1
0.0	7.3	283.0	10.3	4.3	463.1
0.4	11.4	311.0	10.3	5.0	463.1
1.6	10.3	26.7	10.3	1.8	463.1
3.7	15.6	263.6	10.3	5.9	463.1
7.5	6.2	264.9	10.3	3.5	463.1
0.7	1.3	79.9	10.3	1.7	463.1
8.8	-0.7	26.5	10.3	0.6	463.1
2.4	-0.9	83.7	10.4	1.1	463.1
0.0	-1.5	150.1	10.4	1.7	463.1
0.0	-3.4	345.4	10.4	1.8	463.1
0.0	-0.2	345.9	10.4	2.5	463.1
0.0	2.9	345.6	10.4	3.3	463.1
0.4	4.6	323.5	10.4	3.7	463.1
0.0	-0.5	354.0	10.5	2.5	463.1
0.0	-1.4	356.4	10.5	2.6	463.1
0.0	2.2	354.2	10.5	3.5	463.1
0.0	0.1	350.5	10.5	2.4	463.1
0.0	4.3	365.9	10.5	3.2	463.1
0.0	5.7	363.5	10.6	4.2	463.1
0.0	7.4	367.4	10.6	4.7	463.1
0.0	11.3	363.3	10.6	5.5	463.1
6.8	6.6	73.2	10.6	4.8	463.1
0.0	0.5	287.7	10.7	2.3	463.1
0.0	2.9	377.7	10.7	3.2	463.1
0.0	5.7	385.8	10.7	3.3	463.1
0.0	9.6	384.2	10.7	4.9	463.1
0.0	8.3	389.9	10.8	4.8	464.0
0.0	5.5	394.8	10.8	3.7	464.0
0.0	11.5	375.9	10.8	6.8	464.0
0.0	8.3	310.0	10.8	4.5	464.0
0.0	6.7	406.5	10.9	4.5	464.0
0.0	10.1	407.4	10.9	6.1	464.0
0.0	12.2	397.7	10.9	6.7	464.0
0.0	14.3	348.6	10.9	6.3	464.0
0.0	13.5	402.4	11.0	6.7	464.0
0.0	9.8	424.1	11.0	4.8	464.0
0.0	15.9	396.5	11.0	7.2	464.0
0.1	17.4	212.1	11.0	6.6	464.0
0.0	17.8	177.5	11.1	5.7	464.0
2.8	15.3	128.6	11.1	6.9	464.0
22.0	3.8	37.8	11.1	2.3	464.0
33.0	3.5	61.3	11.1	1.7	464.0
11.0	4.3	35.0	11.2	2.0	464.0
15.7	6.8	38.6	11.2	2.2	464.0
26.4	7.6	50.7	11.2	3.4	464.0
0.9	2.5	70.0	11.3	1.7	464.0
2.8	3.1	92.5	11.3	2.1	464.0
0.1	1.7	299.4	11.3	3.6	464.0
0.0	3.7	331.8	11.4	4.0	464.0
5.1	10.0	386.1	11.4	5.7	464.0
15.6	9.0	25.7	11.4	3.4	464.0
2.6	6.0	68.4	11.4	2.7	464.0
0.0	6.2	357.3	11.5	4.3	464.0
0.3	5.7	443.1	11.5	4.8	464.0
0.0	8.2	463.2	11.5	5.5	464.5
